species,label,requirement,joint_prob,threshold,pass
Hieracium porrifolium,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Hieracium prenanthoides,ShadeWetAcidic,"L=low,M=high,R=low",1.5e-4,0.6,FALSE
Hieracium racemosum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Hieracium sabaudum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Hieracium umbellatum,ShadeWetAcidic,"L=low,M=high,R=low",3.5e-4,0.6,FALSE
Hippocrepis emerus,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Hippuris vulgaris,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Holcus lanatus,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Holcus mollis,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Homogyne alpina,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Honckenya peploides,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Hordelymus europaeus,ShadeWetAcidic,"L=low,M=high,R=low",1.5e-4,0.6,FALSE
Hordeum jubatum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Hordeum murinum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Horminum pyrenaicum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Hottonia palustris,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Hyacinthoides non-scripta,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Hydrocharis morsus-ranae,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Hydrocotyle vulgaris,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Hyoscyamus niger,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Hyparrhenia hirta,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Hypericum humifusum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Hypericum linarioides,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Hypericum maculatum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Hypericum montanum,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Hypericum perforatum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Hypochaeris radicata,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Ilex aquifolium,ShadeWetAcidic,"L=low,M=high,R=low",3e-4,0.6,FALSE
Impatiens balfourii,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Impatiens capensis,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Impatiens noli-tangere,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Impatiens parviflora,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Inula britannica,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Inula hirta,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Inula montana,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Iris pseudacorus,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Jacobaea incana,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Jacobaea vulgaris,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Jasione montana,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Juglans nigra,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Juglans regia,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Juncus articulatus,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Juncus bufonius,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Juncus bulbosus,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Juncus effusus,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Juncus filiformis,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Juncus squarrosus,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Juncus subnodulosus,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Juncus tenuis,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Juniperus communis,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Juniperus oxycedrus,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Juniperus phoenicea,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Juniperus virginiana,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Kernera saxatilis,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Kickxia spuria,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Knautia arvensis,ShadeWetAcidic,"L=low,M=high,R=low",1.5e-4,0.6,FALSE
Knautia drymeia,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Knautia transalpina,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Knautia velutina,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Koeleria glauca,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Koeleria macrantha,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Koeleria vallesiana,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lactuca serriola,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lactuca tatarica,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Lamium album,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lamium amplexicaule,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lamium galeobdolon,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lamium maculatum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lamium purpureum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lantana camara,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Laphangium luteoalbum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lapsana communis,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Larix decidua,ShadeWetAcidic,"L=low,M=high,R=low",0.001,0.6,FALSE
Larix gmelinii,ShadeWetAcidic,"L=low,M=high,R=low",8.5e-4,0.6,FALSE
Larix kaempferi,ShadeWetAcidic,"L=low,M=high,R=low",4e-4,0.6,FALSE
Larix laricina,ShadeWetAcidic,"L=low,M=high,R=low",0.00115,0.6,FALSE
Laserpitium latifolium,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Laserpitium nitidum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lathyrus linifolius,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lathyrus pratensis,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lathyrus vernus,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Laurus nobilis,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Legousia speculum-veneris,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Leontodon hispidus,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Lepidium densiflorum,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Lepidium latifolium,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Lepidium ruderale,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Lepidium virginicum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Leucanthemopsis alpina,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Leucanthemum heterophyllum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Leucanthemum ircutianum,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Leucanthemum vulgare,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Leucojum vernum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Ligustrum lucidum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Ligustrum sinense,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Ligustrum vulgare,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Lilium bulbiferum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lilium martagon,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Linaria alpina,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Linaria dalmatica,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Linaria purpurea,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Linaria vulgaris,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lindernia dubia,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Linnaea borealis,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Linum catharticum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Linum perenne,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Linum tenuifolium,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Linum usitatissimum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Liriodendron tulipifera,ShadeWetAcidic,"L=low,M=high,R=low",1.5e-4,0.6,FALSE
Littorella uniflora,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lobelia dortmanna,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lolium multiflorum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lolium perenne,ShadeWetAcidic,"L=low,M=high,R=low",1.5e-4,0.6,FALSE
Lolium rigidum,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Lomelosia caucasica,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lonicera caprifolium,ShadeWetAcidic,"L=low,M=high,R=low",1.5e-4,0.6,FALSE
Lonicera etrusca,ShadeWetAcidic,"L=low,M=high,R=low",2e-4,0.6,FALSE
Lonicera implexa,ShadeWetAcidic,"L=low,M=high,R=low",2.5e-4,0.6,FALSE
Lonicera periclymenum,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Lotus corniculatus,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Lotus pedunculatus,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lupinus perennis,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lupinus polyphyllus,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Luzula alpinopilosa,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Luzula campestris,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Luzula forsteri,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Luzula multiflora,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Luzula nivea,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Luzula pilosa,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Luzula spicata,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Luzula sudetica,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Lycopus europaeus,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lysimachia europaea,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lysimachia maritima,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lysimachia nummularia,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lysimachia vulgaris,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Lythrum salicaria,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Maackia amurensis,ShadeWetAcidic,"L=low,M=high,R=low",2.5e-4,0.6,FALSE
Magnolia grandiflora,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Maianthemum bifolium,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Malus sylvestris,ShadeWetAcidic,"L=low,M=high,R=low",3.5e-4,0.6,FALSE
Malva sylvestris,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Matthiola incana,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Medicago lupulina,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Medicago minima,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Medicago sativa,ShadeWetAcidic,"L=low,M=high,R=low",2e-4,0.6,FALSE
Melampyrum arvense,ShadeWetAcidic,"L=low,M=high,R=low",1.5e-4,0.6,FALSE
Melampyrum cristatum,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Melampyrum pratense,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Melampyrum sylvaticum,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Melia azedarach,ShadeWetAcidic,"L=low,M=high,R=low",4e-4,0.6,FALSE
Melica ciliata,ShadeWetAcidic,"L=low,M=high,R=low",2e-4,0.6,FALSE
Melica nutans,ShadeWetAcidic,"L=low,M=high,R=low",2.5e-4,0.6,FALSE
Melica uniflora,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Melilotus officinalis,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Melittis melissophyllum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Mentha aquatica,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Mentha arvensis,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Mentha longifolia,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Menyanthes trifoliata,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Mercurialis annua,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Mercurialis perennis,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Milium effusum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Minuartia verna,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Moehringia trinervia,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Molinia caerulea,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Moneses uniflora,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Morus alba,ShadeWetAcidic,"L=low,M=high,R=low",2e-4,0.6,FALSE
Muhlenbergia schreberi,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Myosotis alpestris,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Myosotis arvensis,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Myosotis ramosissima,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Myosotis scorpioides,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Myosotis sylvatica,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Myriophyllum spicatum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Myriophyllum verticillatum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Myrrhis odorata,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Myrtus communis,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Najas marina,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Narcissus poeticus,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Narcissus pseudonarcissus,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Nardus stricta,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Narthecium ossifragum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Nasturtium officinale,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Nelumbo nucifera,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Nerium oleander,ShadeWetAcidic,"L=low,M=high,R=low",8e-4,0.6,FALSE
Nuphar lutea,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Nymphaea alba,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Nymphoides peltata,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Oenothera biennis,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Olea europaea,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Ononis striata,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Orchis militaris,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Origanum vulgare,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Orlaya grandiflora,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Ornithogalum collinum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Ornithopus compressus,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Orthilia secunda,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Oryza sativa,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Oxalis acetosella,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Oxalis stricta,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Oxyria digyna,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Panicum capillare,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Panicum dichotomiflorum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Papaver rhoeas,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Parentucellia viscosa,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Parietaria judaica,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Parnassia palustris,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Paspalum dilatatum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Paspalum quadrifarium,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Pastinaca sativa,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Pedicularis comosa,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Pedicularis gyroflexa,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Pedicularis palustris,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Pedicularis sylvatica,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Peganum harmala,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Persicaria amphibia,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Persicaria bistorta,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Persicaria hydropiper,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Persicaria lapathifolia,ShadeWetAcidic,"L=low,M=high,R=low",1.5e-4,0.6,FALSE
Persicaria maculosa,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Persicaria vivipara,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Petrorhagia prolifera,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Peucedanum cervaria,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Peucedanum oreoselinum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Peucedanum ostruthium,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Phalaris arundinacea,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Phaseolus vulgaris,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Phillyrea angustifolia,ShadeWetAcidic,"L=low,M=high,R=low",1.5e-4,0.6,FALSE
Phillyrea latifolia,ShadeWetAcidic,"L=low,M=high,R=low",2.5e-4,0.6,FALSE
Phleum alpinum,ShadeWetAcidic,"L=low,M=high,R=low",2e-4,0.6,FALSE
Phleum phleoides,ShadeWetAcidic,"L=low,M=high,R=low",2.5e-4,0.6,FALSE
Phleum pratense,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Phragmites australis,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Physoplexis comosa,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Phyteuma betonicifolium,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Phyteuma hemisphaericum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Phyteuma orbiculare,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Phyteuma ovatum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Phyteuma scheuchzeri,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Phyteuma spicatum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Phytolacca americana,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Picea abies,ShadeWetAcidic,"L=low,M=high,R=low",3e-4,0.6,FALSE
Picea glauca,ShadeWetAcidic,"L=low,M=high,R=low",2e-4,0.6,FALSE
Picea mariana,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Picea sitchensis,ShadeWetAcidic,"L=low,M=high,R=low",3.5e-4,0.6,FALSE
Picris hieracioides,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Pilosella lactucella,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Pilosella officinarum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Pilosella piloselloides,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Pimpinella major,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Pimpinella saxifraga,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Pinguicula vulgaris,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Pinus banksiana,ShadeWetAcidic,"L=low,M=high,R=low",5e-4,0.6,FALSE
Pinus cembra,ShadeWetAcidic,"L=low,M=high,R=low",5.5e-4,0.6,FALSE
Pinus contorta,ShadeWetAcidic,"L=low,M=high,R=low",1.5e-4,0.6,FALSE
Pinus densiflora,ShadeWetAcidic,"L=low,M=high,R=low",6.5e-4,0.6,FALSE
Pinus halepensis,ShadeWetAcidic,"L=low,M=high,R=low",8e-4,0.6,FALSE
Pinus koraiensis,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Pinus nigra,ShadeWetAcidic,"L=low,M=high,R=low",7.5e-4,0.6,FALSE
Pinus pinaster,ShadeWetAcidic,"L=low,M=high,R=low",4e-4,0.6,FALSE
Pinus pinea,ShadeWetAcidic,"L=low,M=high,R=low",4.5e-4,0.6,FALSE
Pinus ponderosa,ShadeWetAcidic,"L=low,M=high,R=low",2.5e-4,0.6,FALSE
Pinus radiata,ShadeWetAcidic,"L=low,M=high,R=low",3.5e-4,0.6,FALSE
Pinus strobus,ShadeWetAcidic,"L=low,M=high,R=low",3e-4,0.6,FALSE
Pinus sylvestris,ShadeWetAcidic,"L=low,M=high,R=low",7.5e-4,0.6,FALSE
Pinus uncinata,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Pistacia lentiscus,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Pistacia terebinthus,ShadeWetAcidic,"L=low,M=high,R=low",9e-4,0.6,FALSE
Plantago albicans,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Plantago atrata,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Plantago coronopus,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Plantago lanceolata,ShadeWetAcidic,"L=low,M=high,R=low",2e-4,0.6,FALSE
Plantago major,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Plantago maritima,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Plantago media,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Platanthera bifolia,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Platanus occidentalis,ShadeWetAcidic,"L=low,M=high,R=low",2e-4,0.6,FALSE
Platycladus orientalis,ShadeWetAcidic,"L=low,M=high,R=low",3e-4,0.6,FALSE
Poa alpina,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Poa angustifolia,ShadeWetAcidic,"L=low,M=high,R=low",3e-4,0.6,FALSE
Poa annua,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Poa bulbosa,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Poa compressa,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Poa glauca,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Poa nemoralis,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Poa pratensis,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Poa supina,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Poa trivialis,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Polygala vulgaris,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Polygonatum multiflorum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Polygonatum odoratum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Polygonatum verticillatum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Polygonum aviculare,ShadeWetAcidic,"L=low,M=high,R=low",5e-5,0.6,FALSE
Polygonum rurivagum,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Pontederia cordata,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Populus alba,ShadeWetAcidic,"L=low,M=high,R=low",1.5e-4,0.6,FALSE
Populus balsamifera,ShadeWetAcidic,"L=low,M=high,R=low",4e-4,0.6,FALSE
Populus deltoides,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Populus nigra,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
Populus tremula,ShadeWetAcidic,"L=low,M=high,R=low",1.5e-4,0.6,FALSE
Populus tremuloides,ShadeWetAcidic,"L=low,M=high,R=low",1e-4,0.6,FALSE
Portulaca oleracea,ShadeWetAcidic,"L=low,M=high,R=low",0,0.6,FALSE
