species,label,requirement,joint_prob,threshold,pass
Pulmonaria officinalis,RichSoilSpecialist,"M=high,N=high",0.4841,0.6,FALSE
Punica granatum,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Pyrola minor,RichSoilSpecialist,"M=high,N=high",0.16185,0.6,FALSE
Quercus alba,RichSoilSpecialist,"M=high,N=high",0.0395,0.6,FALSE
Quercus cerris,RichSoilSpecialist,"M=high,N=high",0.05715,0.6,FALSE
Quercus faginea,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Quercus ilex,RichSoilSpecialist,"M=high,N=high",0.0012,0.6,FALSE
Quercus macrocarpa,RichSoilSpecialist,"M=high,N=high",0.0297,0.6,FALSE
Quercus mongolica,RichSoilSpecialist,"M=high,N=high",0.0472,0.6,FALSE
Quercus petraea,RichSoilSpecialist,"M=high,N=high",0.08,0.6,FALSE
Quercus robur,RichSoilSpecialist,"M=high,N=high",0.05655,0.6,FALSE
Quercus rubra,RichSoilSpecialist,"M=high,N=high",0.04795,0.6,FALSE
Quercus suber,RichSoilSpecialist,"M=high,N=high",0.01995,0.6,FALSE
Quercus velutina,RichSoilSpecialist,"M=high,N=high",0.02665,0.6,FALSE
Ranunculus aconitifolius,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Ranunculus acris,RichSoilSpecialist,"M=high,N=high",0.62185,0.6,TRUE
Ranunculus aquatilis,RichSoilSpecialist,"M=high,N=high",0.3656,0.6,FALSE
Ranunculus arvensis,RichSoilSpecialist,"M=high,N=high",0.42575,0.6,FALSE
Ranunculus bulbosus,RichSoilSpecialist,"M=high,N=high",0.5153,0.6,FALSE
Ranunculus fluitans,RichSoilSpecialist,"M=high,N=high",0.4687,0.6,FALSE
Ranunculus gramineus,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Ranunculus penicillatus,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Ranunculus platanifolius,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Ranunculus repens,RichSoilSpecialist,"M=high,N=high",0.3859,0.6,FALSE
Ranunculus sceleratus,RichSoilSpecialist,"M=high,N=high",0.4345,0.6,FALSE
Ranunculus thora,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Ranunculus trichophyllus,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Rapistrum rugosum,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Ratibida pinnata,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Reseda phyteuma,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Reynoutria japonica,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Rhamnus alaternus,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Rhamnus cathartica,RichSoilSpecialist,"M=high,N=high",0.11555,0.6,FALSE
Rhamnus lycioides,RichSoilSpecialist,"M=high,N=high",0.00185,0.6,FALSE
Rhinanthus glacialis,RichSoilSpecialist,"M=high,N=high",0.05375,0.6,FALSE
Rhinanthus minor,RichSoilSpecialist,"M=high,N=high",0.38205,0.6,FALSE
Rhododendron maximum,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Rhus typhina,RichSoilSpecialist,"M=high,N=high",0.32935,0.6,FALSE
Rhynchospora alba,RichSoilSpecialist,"M=high,N=high",0.1345,0.6,FALSE
Ribes alpinum,RichSoilSpecialist,"M=high,N=high",0.086,0.6,FALSE
Ribes divaricatum,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Ribes rubrum,RichSoilSpecialist,"M=high,N=high",0.2757,0.6,FALSE
Ribes sanguineum,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Robinia pseudoacacia,RichSoilSpecialist,"M=high,N=high",0.2462,0.6,FALSE
Rubus caesius,RichSoilSpecialist,"M=high,N=high",0.42935,0.6,FALSE
Rubus chamaemorus,RichSoilSpecialist,"M=high,N=high",0.08075,0.6,FALSE
Rubus parviflorus,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Rubus saxatilis,RichSoilSpecialist,"M=high,N=high",0.1459,0.6,FALSE
Rumex acetosa,RichSoilSpecialist,"M=high,N=high",0.1859,0.6,FALSE
Rumex acetosella,RichSoilSpecialist,"M=high,N=high",0.03135,0.6,FALSE
Rumex aquaticus,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Rumex crispus,RichSoilSpecialist,"M=high,N=high",0.42475,0.6,FALSE
Rumex obtusifolius,RichSoilSpecialist,"M=high,N=high",0.00315,0.6,FALSE
Sagina procumbens,RichSoilSpecialist,"M=high,N=high",0.00735,0.6,FALSE
Salicornia europaea,RichSoilSpecialist,"M=high,N=high",6e-4,0.6,FALSE
Salix alba,RichSoilSpecialist,"M=high,N=high",0.0394,0.6,FALSE
Salix babylonica,RichSoilSpecialist,"M=high,N=high",0.23605,0.6,FALSE
Salix caprea,RichSoilSpecialist,"M=high,N=high",0.1751,0.6,FALSE
Salix cinerea,RichSoilSpecialist,"M=high,N=high",0.75845,0.6,TRUE
Salix purpurea,RichSoilSpecialist,"M=high,N=high",0.60345,0.6,TRUE
Salix repens,RichSoilSpecialist,"M=high,N=high",0.07375,0.6,FALSE
Salix triandra,RichSoilSpecialist,"M=high,N=high",0.4303,0.6,FALSE
Salsola kali,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Salvia glutinosa,RichSoilSpecialist,"M=high,N=high",0.0156,0.6,FALSE
Salvia pratensis,RichSoilSpecialist,"M=high,N=high",0.4093,0.6,FALSE
Sambucus nigra,RichSoilSpecialist,"M=high,N=high",0.20635,0.6,FALSE
Samolus valerandi,RichSoilSpecialist,"M=high,N=high",0.64535,0.6,TRUE
Sanguisorba minor,RichSoilSpecialist,"M=high,N=high",0.10635,0.6,FALSE
Sanguisorba officinalis,RichSoilSpecialist,"M=high,N=high",0.40215,0.6,FALSE
Sanicula europaea,RichSoilSpecialist,"M=high,N=high",0.5161,0.6,FALSE
Saponaria ocymoides,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Saponaria officinalis,RichSoilSpecialist,"M=high,N=high",0.5961,0.6,FALSE
Sarracenia purpurea,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Saussurea alpina,RichSoilSpecialist,"M=high,N=high",0.29725,0.6,FALSE
Saxifraga aizoides,RichSoilSpecialist,"M=high,N=high",0.0109,0.6,FALSE
Saxifraga oppositifolia,RichSoilSpecialist,"M=high,N=high",0.0175,0.6,FALSE
Saxifraga rotundifolia,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Scabiosa atropurpurea,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Schoenoplectus lacustris,RichSoilSpecialist,"M=high,N=high",0.1429,0.6,FALSE
Schoenus nigricans,RichSoilSpecialist,"M=high,N=high",0.06205,0.6,FALSE
Scilla bifolia,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Scleranthus annuus,RichSoilSpecialist,"M=high,N=high",0.00565,0.6,FALSE
Scorzoneroides autumnalis,RichSoilSpecialist,"M=high,N=high",0.1949,0.6,FALSE
Scorzoneroides helvetica,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Scrophularia nodosa,RichSoilSpecialist,"M=high,N=high",0.11045,0.6,FALSE
Sedum acre,RichSoilSpecialist,"M=high,N=high",0.03135,0.6,FALSE
Sedum album,RichSoilSpecialist,"M=high,N=high",0.1257,0.6,FALSE
Sedum tenellum,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Sempervivum tectorum,RichSoilSpecialist,"M=high,N=high",0.53885,0.6,FALSE
Senecio doronicum,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Senecio inaequidens,RichSoilSpecialist,"M=high,N=high",0.1195,0.6,FALSE
Senecio nemorensis,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Senecio ovatus,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Senecio vulgaris,RichSoilSpecialist,"M=high,N=high",0.37105,0.6,FALSE
Sequoia sempervirens,RichSoilSpecialist,"M=high,N=high",0.66385,0.6,TRUE
Sequoiadendron giganteum,RichSoilSpecialist,"M=high,N=high",0.13915,0.6,FALSE
Serratula tinctoria,RichSoilSpecialist,"M=high,N=high",0.55465,0.6,FALSE
Seseli montanum,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Sesleria caerulea,RichSoilSpecialist,"M=high,N=high",0.0969,0.6,FALSE
Setaria italica,RichSoilSpecialist,"M=high,N=high",0.3358,0.6,FALSE
Setaria parviflora,RichSoilSpecialist,"M=high,N=high",0.2767,0.6,FALSE
Setaria pumila,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Setaria viridis,RichSoilSpecialist,"M=high,N=high",0.4573,0.6,FALSE
Sibbaldia procumbens,RichSoilSpecialist,"M=high,N=high",4.5e-4,0.6,FALSE
Silene acaulis,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Silene dioica,RichSoilSpecialist,"M=high,N=high",0.12695,0.6,FALSE
Silene flos-cuculi,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Silene gallica,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Silene italica,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Silene nutans,RichSoilSpecialist,"M=high,N=high",0.51865000000000006,0.6,FALSE
Silene otites,RichSoilSpecialist,"M=high,N=high",0.4181,0.6,FALSE
Silene viscaria,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Silene vulgaris,RichSoilSpecialist,"M=high,N=high",0.48485,0.6,FALSE
Solanum dulcamara,RichSoilSpecialist,"M=high,N=high",0.19485,0.6,FALSE
Solanum tuberosum,RichSoilSpecialist,"M=high,N=high",0.0224,0.6,FALSE
Soldanella pusilla,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Solidago canadensis,RichSoilSpecialist,"M=high,N=high",0.6694,0.6,TRUE
Solidago gigantea,RichSoilSpecialist,"M=high,N=high",0.64305,0.6,TRUE
Solidago rugosa,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Solidago virgaurea,RichSoilSpecialist,"M=high,N=high",0.56805,0.6,FALSE
Sonchus asper,RichSoilSpecialist,"M=high,N=high",0.49445,0.6,FALSE
Sonchus oleraceus,RichSoilSpecialist,"M=high,N=high",0.053,0.6,FALSE
Sorbus aria,RichSoilSpecialist,"M=high,N=high",0.22735,0.6,FALSE
Sorbus aucuparia,RichSoilSpecialist,"M=high,N=high",0.4155,0.6,FALSE
Sorbus torminalis,RichSoilSpecialist,"M=high,N=high",0.2005,0.6,FALSE
Sorghum bicolor,RichSoilSpecialist,"M=high,N=high",0.1367,0.6,FALSE
Sorghum halepense,RichSoilSpecialist,"M=high,N=high",0.38435,0.6,FALSE
Sparganium angustifolium,RichSoilSpecialist,"M=high,N=high",0.49245,0.6,FALSE
Sparganium emersum,RichSoilSpecialist,"M=high,N=high",0.00795,0.6,FALSE
Sparganium erectum,RichSoilSpecialist,"M=high,N=high",0.161,0.6,FALSE
Spergula arvensis,RichSoilSpecialist,"M=high,N=high",0.20445,0.6,FALSE
Spergularia diandra,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Spergularia rubra,RichSoilSpecialist,"M=high,N=high",0.0983,0.6,FALSE
Sporobolus vaginiflorus,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Stachys officinalis,RichSoilSpecialist,"M=high,N=high",0.42255,0.6,FALSE
Stachys palustris,RichSoilSpecialist,"M=high,N=high",0.50835,0.6,FALSE
Stachys recta,RichSoilSpecialist,"M=high,N=high",0.4737,0.6,FALSE
Stachys sylvatica,RichSoilSpecialist,"M=high,N=high",0.3855,0.6,FALSE
Stellaria graminea,RichSoilSpecialist,"M=high,N=high",0.505,0.6,FALSE
Stellaria media,RichSoilSpecialist,"M=high,N=high",0.5137,0.6,FALSE
Stellaria neglecta,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Stellaria nemorum,RichSoilSpecialist,"M=high,N=high",0.4143,0.6,FALSE
Stellaria pallida,RichSoilSpecialist,"M=high,N=high",0.3855,0.6,FALSE
Stipa capillata,RichSoilSpecialist,"M=high,N=high",0.00745,0.6,FALSE
Stipa pennata,RichSoilSpecialist,"M=high,N=high",5.5e-4,0.6,FALSE
Stuckenia pectinata,RichSoilSpecialist,"M=high,N=high",0.3736,0.6,FALSE
Suaeda maritima,RichSoilSpecialist,"M=high,N=high",0.34915,0.6,FALSE
Succisa pratensis,RichSoilSpecialist,"M=high,N=high",0.417,0.6,FALSE
Symphoricarpos albus,RichSoilSpecialist,"M=high,N=high",0.04155,0.6,FALSE
Symphyotrichum laeve,RichSoilSpecialist,"M=high,N=high",0.5988,0.6,FALSE
Symphyotrichum lanceolatum,RichSoilSpecialist,"M=high,N=high",0.61045,0.6,TRUE
Symphyotrichum novae-angliae,RichSoilSpecialist,"M=high,N=high",0.511,0.6,FALSE
Symphytum tuberosum,RichSoilSpecialist,"M=high,N=high",0.16485,0.6,FALSE
Tanacetum corymbosum,RichSoilSpecialist,"M=high,N=high",0.60715,0.6,TRUE
Tanacetum parthenium,RichSoilSpecialist,"M=high,N=high",0.53275,0.6,FALSE
Tanacetum vulgare,RichSoilSpecialist,"M=high,N=high",0.56515,0.6,FALSE
Taraxacum stevenii,RichSoilSpecialist,"M=high,N=high",0.5012,0.6,FALSE
Taxodium distichum,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Taxus baccata,RichSoilSpecialist,"M=high,N=high",0.16665,0.6,FALSE
Teesdalia nudicaulis,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Teucrium montanum,RichSoilSpecialist,"M=high,N=high",5e-5,0.6,FALSE
Teucrium scorodonia,RichSoilSpecialist,"M=high,N=high",0.36,0.6,FALSE
Thalictrum alpinum,RichSoilSpecialist,"M=high,N=high",5.5e-4,0.6,FALSE
Thalictrum minus,RichSoilSpecialist,"M=high,N=high",0.4198,0.6,FALSE
Thlaspi arvense,RichSoilSpecialist,"M=high,N=high",0.40595,0.6,FALSE
Thuja occidentalis,RichSoilSpecialist,"M=high,N=high",0.59855,0.6,FALSE
Thymus dolomiticus,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Thymus nummularius,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Thymus praecox,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Thymus praecox subsp. polytrichus,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Thymus serpyllum,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Tilia cordata,RichSoilSpecialist,"M=high,N=high",0.0508,0.6,FALSE
Tilia platyphyllos,RichSoilSpecialist,"M=high,N=high",0.00125,0.6,FALSE
Tofieldia pusilla,RichSoilSpecialist,"M=high,N=high",0.0064,0.6,FALSE
Tolpis staticifolia,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Tordylium maximum,RichSoilSpecialist,"M=high,N=high",0.2356,0.6,FALSE
Torilis arvensis,RichSoilSpecialist,"M=high,N=high",0.5079,0.6,FALSE
Torilis japonica,RichSoilSpecialist,"M=high,N=high",0.25215,0.6,FALSE
Tragopogon dubius,RichSoilSpecialist,"M=high,N=high",0.0996,0.6,FALSE
Tragopogon porrifolius,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Tragopogon pratensis,RichSoilSpecialist,"M=high,N=high",0.489,0.6,FALSE
Tragus racemosus,RichSoilSpecialist,"M=high,N=high",0.09385,0.6,FALSE
Trapa natans,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Tribulus terrestris,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Trifolium alpestre,RichSoilSpecialist,"M=high,N=high",0.0502,0.6,FALSE
Trifolium arvense,RichSoilSpecialist,"M=high,N=high",0.00315,0.6,FALSE
Trifolium badium,RichSoilSpecialist,"M=high,N=high",0.3445,0.6,FALSE
Trifolium dubium,RichSoilSpecialist,"M=high,N=high",0.02975,0.6,FALSE
Trifolium hybridum,RichSoilSpecialist,"M=high,N=high",0.314,0.6,FALSE
Trifolium medium,RichSoilSpecialist,"M=high,N=high",0.2127,0.6,FALSE
Trifolium montanum,RichSoilSpecialist,"M=high,N=high",0.45505,0.6,FALSE
Trifolium pratense,RichSoilSpecialist,"M=high,N=high",0.4045,0.6,FALSE
Trifolium repens,RichSoilSpecialist,"M=high,N=high",0.51245,0.6,FALSE
Trigonella foenum-graecum,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Trinia glauca,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Tripleurospermum maritimum,RichSoilSpecialist,"M=high,N=high",0.4095,0.6,FALSE
Tripolium pannonicum subsp. tripolium,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Trisetum flavescens,RichSoilSpecialist,"M=high,N=high",0.23555,0.6,FALSE
Triticum aestivum,RichSoilSpecialist,"M=high,N=high",0.1088,0.6,FALSE
Trollius europaeus,RichSoilSpecialist,"M=high,N=high",0.498,0.6,FALSE
Tsuga canadensis,RichSoilSpecialist,"M=high,N=high",0.78225,0.6,TRUE
Tsuga heterophylla,RichSoilSpecialist,"M=high,N=high",0.42095,0.6,FALSE
Turritis glabra,RichSoilSpecialist,"M=high,N=high",0.21195,0.6,FALSE
Tussilago farfara,RichSoilSpecialist,"M=high,N=high",0.1738,0.6,FALSE
Typha angustifolia,RichSoilSpecialist,"M=high,N=high",0.36745,0.6,FALSE
Typha latifolia,RichSoilSpecialist,"M=high,N=high",0.0572,0.6,FALSE
Ulex europaeus,RichSoilSpecialist,"M=high,N=high",2e-4,0.6,FALSE
Ulmus glabra,RichSoilSpecialist,"M=high,N=high",0.06845,0.6,FALSE
Ulmus laevis,RichSoilSpecialist,"M=high,N=high",0.0968,0.6,FALSE
Ulmus minor,RichSoilSpecialist,"M=high,N=high",0.0889,0.6,FALSE
Ulmus pumila,RichSoilSpecialist,"M=high,N=high",0.34085,0.6,FALSE
Umbilicus rupestris,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Urtica dioica,RichSoilSpecialist,"M=high,N=high",0.0035,0.6,FALSE
Utricularia vulgaris,RichSoilSpecialist,"M=high,N=high",0.02075,0.6,FALSE
Vaccinium myrtillus,RichSoilSpecialist,"M=high,N=high",0.00715,0.6,FALSE
Vaccinium vitis-idaea,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Valeriana dioica,RichSoilSpecialist,"M=high,N=high",0.5227,0.6,FALSE
Valeriana officinalis,RichSoilSpecialist,"M=high,N=high",0.2163,0.6,FALSE
Veratrum album,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Verbascum lychnitis,RichSoilSpecialist,"M=high,N=high",0.2157,0.6,FALSE
Verbascum thapsus,RichSoilSpecialist,"M=high,N=high",0.31265,0.6,FALSE
Veronica alpina,RichSoilSpecialist,"M=high,N=high",0.08225,0.6,FALSE
Veronica anagallis-aquatica,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Veronica arvensis,RichSoilSpecialist,"M=high,N=high",0.07465,0.6,FALSE
Veronica austriaca,RichSoilSpecialist,"M=high,N=high",0.41185,0.6,FALSE
Veronica beccabunga,RichSoilSpecialist,"M=high,N=high",0.12435,0.6,FALSE
Veronica chamaedrys,RichSoilSpecialist,"M=high,N=high",0.4103,0.6,FALSE
Veronica filiformis,RichSoilSpecialist,"M=high,N=high",0.1028,0.6,FALSE
Veronica gentianoides,RichSoilSpecialist,"M=high,N=high",0.18235,0.6,FALSE
Veronica hederifolia,RichSoilSpecialist,"M=high,N=high",0.3377,0.6,FALSE
Veronica longifolia,RichSoilSpecialist,"M=high,N=high",0.5851,0.6,FALSE
Veronica montana,RichSoilSpecialist,"M=high,N=high",0.39015,0.6,FALSE
Veronica officinalis,RichSoilSpecialist,"M=high,N=high",0.11115,0.6,FALSE
Veronica persica,RichSoilSpecialist,"M=high,N=high",0.1341,0.6,FALSE
Veronica spicata,RichSoilSpecialist,"M=high,N=high",0.28215,0.6,FALSE
Veronica urticifolia,RichSoilSpecialist,"M=high,N=high",0.2998,0.6,FALSE
Viburnum lantana,RichSoilSpecialist,"M=high,N=high",0.0855,0.6,FALSE
Viburnum opulus,RichSoilSpecialist,"M=high,N=high",0.25165,0.6,FALSE
Vicia cracca,RichSoilSpecialist,"M=high,N=high",0.2742,0.6,FALSE
Vicia hirsuta,RichSoilSpecialist,"M=high,N=high",0.09475,0.6,FALSE
Vicia sativa,RichSoilSpecialist,"M=high,N=high",0.2051,0.6,FALSE
Vicia sepium,RichSoilSpecialist,"M=high,N=high",0.0324,0.6,FALSE
Vinca minor,RichSoilSpecialist,"M=high,N=high",0.26775,0.6,FALSE
Vincetoxicum hirundinaria,RichSoilSpecialist,"M=high,N=high",0.20975,0.6,FALSE
Viola alba,RichSoilSpecialist,"M=high,N=high",0,0.6,FALSE
Viola arvensis,RichSoilSpecialist,"M=high,N=high",0.39235,0.6,FALSE
Viola biflora,RichSoilSpecialist,"M=high,N=high",0.3298,0.6,FALSE
Viola canina,RichSoilSpecialist,"M=high,N=high",0.4475,0.6,FALSE
Viola hirta,RichSoilSpecialist,"M=high,N=high",0.11675,0.6,FALSE
Viola mirabilis,RichSoilSpecialist,"M=high,N=high",0.45,0.6,FALSE
Viola odorata,RichSoilSpecialist,"M=high,N=high",0.16745,0.6,FALSE
Viola reichenbachiana,RichSoilSpecialist,"M=high,N=high",0.20375,0.6,FALSE
Viola riviniana,RichSoilSpecialist,"M=high,N=high",0.38385,0.6,FALSE
Viola tricolor,RichSoilSpecialist,"M=high,N=high",0.39435,0.6,FALSE
Xanthium strumarium,RichSoilSpecialist,"M=high,N=high",0.17095,0.6,FALSE
Zannichellia palustris,RichSoilSpecialist,"M=high,N=high",0.5207,0.6,FALSE
Zea mays,RichSoilSpecialist,"M=high,N=high",0.02055,0.6,FALSE
Ziziphus jujuba,RichSoilSpecialist,"M=high,N=high",0.0812,0.6,FALSE
Zygophyllum fabago,RichSoilSpecialist,"M=high,N=high",0.09315,0.6,FALSE
Abies alba,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Abies balsamea,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Abies concolor,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Abies grandis,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Abies lasiocarpa,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Abutilon theophrasti,SunVsWaterTradeoff,"L=high,M=low",5e-5,0.6,FALSE
Acacia mearnsii,SunVsWaterTradeoff,"L=high,M=low",0.14615,0.6,FALSE
Acacia melanoxylon,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Acalypha virginica,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Acer campestre,SunVsWaterTradeoff,"L=high,M=low",4e-4,0.6,FALSE
Acer monspessulanum,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Acer platanoides,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Acer pseudoplatanus,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Acer rubrum,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Acer saccharinum,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Acer saccharum,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Achillea leptophylla,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Achillea millefolium,SunVsWaterTradeoff,"L=high,M=low",2.5e-4,0.6,FALSE
Acorus calamus,SunVsWaterTradeoff,"L=high,M=low",1e-4,0.6,FALSE
Actaea spicata,SunVsWaterTradeoff,"L=high,M=low",1e-4,0.6,FALSE
Adenostyles alpina,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Adoxa moschatellina,SunVsWaterTradeoff,"L=high,M=low",0.01225,0.6,FALSE
Aegilops geniculata,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Aegopodium podagraria,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Aesculus hippocastanum,SunVsWaterTradeoff,"L=high,M=low",1e-4,0.6,FALSE
Agrimonia eupatoria,SunVsWaterTradeoff,"L=high,M=low",7.5e-4,0.6,FALSE
Agropyron cristatum,SunVsWaterTradeoff,"L=high,M=low",0.02585,0.6,FALSE
Agropyron desertorum,SunVsWaterTradeoff,"L=high,M=low",0.03525,0.6,FALSE
Agrostemma githago,SunVsWaterTradeoff,"L=high,M=low",0.0014,0.6,FALSE
Agrostis canina,SunVsWaterTradeoff,"L=high,M=low",5e-5,0.6,FALSE
Agrostis capillaris,SunVsWaterTradeoff,"L=high,M=low",6e-4,0.6,FALSE
Agrostis hyemalis,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Agrostis scabra,SunVsWaterTradeoff,"L=high,M=low",0.003,0.6,FALSE
Agrostis stolonifera,SunVsWaterTradeoff,"L=high,M=low",1e-4,0.6,FALSE
Agrostis vinealis,SunVsWaterTradeoff,"L=high,M=low",5.5e-4,0.6,FALSE
Aira caryophyllea,SunVsWaterTradeoff,"L=high,M=low",0.0111,0.6,FALSE
Ajuga chamaepitys,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Alchemilla glaucescens,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Alchemilla monticola,SunVsWaterTradeoff,"L=high,M=low",1e-4,0.6,FALSE
Alchemilla xanthochlora,SunVsWaterTradeoff,"L=high,M=low",1e-4,0.6,FALSE
Alisma gramineum,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Alliaria petiolata,SunVsWaterTradeoff,"L=high,M=low",0.0063,0.6,FALSE
Allium carinatum,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Allium ericetorum,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Allium senescens,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Allium sphaerocephalon,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Allium ursinum,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Alnus cordata,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Alnus glutinosa,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Alnus incana,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Alopecurus pratensis,SunVsWaterTradeoff,"L=high,M=low",8e-4,0.6,FALSE
Alternanthera pungens,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Amaranthus deflexus,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Amaranthus hybridus,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Amaranthus powellii subsp. bouchonii,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Amaranthus retroflexus,SunVsWaterTradeoff,"L=high,M=low",1.5e-4,0.6,FALSE
Ambrosia artemisiifolia,SunVsWaterTradeoff,"L=high,M=low",3.5e-4,0.6,FALSE
Ambrosia psilostachya,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Ambrosia tenuifolia,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
Ambrosia trifida,SunVsWaterTradeoff,"L=high,M=low",5e-5,0.6,FALSE
Anaphalis margaritacea,SunVsWaterTradeoff,"L=high,M=low",2e-4,0.6,FALSE
Andromeda polifolia,SunVsWaterTradeoff,"L=high,M=low",0.07755,0.6,FALSE
Androsace septentrionalis,SunVsWaterTradeoff,"L=high,M=low",0.0377,0.6,FALSE
Angelica archangelica,SunVsWaterTradeoff,"L=high,M=low",0,0.6,FALSE
